ID;Nome Fantasia;Razão Social;CNPJ;Status Sintegra-RS;Segmento;CNAE Fiscal;Cidade;Endereço Completo;Bairro;CEP;Distância (km);Telefone;WhatsApp;E-mail;Possui Site?;Site / Website URL;Decisor;Porte;PDVs Estimados;Lead Score;Observações
CLI-REAL-0567;Unnilodi;UNNILODI AGRONEGOCIOS CEREAIS LTDA.;09.347.948/0001-92;Ativa;Prestação de Serviços & Varejo;;Marau;RODOVIA RS 324, S/N - KM 91;Sao Luis Da Mortandade;99150-000;90.5;(54) 3342-3322;555433423322;unnilodi.marau@outlook.com;NÃO;Não possui site;Fernanda Lodi Ebone;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Marau-RS. Decisor(a): Fernanda Lodi Ebone. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0568;Valente Supermercado;VALENTE SUPERMERCADO LTDA;07.492.318/0001-86;Ativa;Supermercados & Mercearias;;Marau;AVENIDA JULIO BORELLA, 2211;Centro;99150-000;90.5;(54) 3342-6262;555433426262;valente.supermercado.marau@hotmail.com;NÃO;Não possui site;Gilmar Americo Valente;DEMAIS;6;70;Empresa DEMAIS ativa no ramo de Supermercados & Mercearias em Marau-RS. Decisor(a): Gilmar Americo Valente. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0569;Wz Participacoes;WZ PARTICIPACOES LTDA;08.824.692/0001-02;Ativa;Prestação de Serviços & Varejo;;Tapejara;RUA DO COMERCIO, 1660 - SALA 01;Centro;99950-000;90.5;(54) 3344-1200;555433441200;wz.participacoes.tapejara@gmail.com;NÃO;Não possui site;Wilson Zanatta;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Tapejara-RS. Decisor(a): Wilson Zanatta. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0570;Agrosul;AGROSUL LTDA;03.766.739/0001-05;Ativa;Transporte & Logística;;Vila Maria;RUA DR. VESPASIANO CORREA, 105 - PAVLH INDUSTRIAL;Centro;99155-000;100.0;(54) 9919-0606;555499190606;agrosul.vila.maria@gmail.com;NÃO;Não possui site;Gilberto Zanardi;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Gilberto Zanardi. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0571;Auto Eletrica Circuito;AUTO ELETRICA CIRCUITO LTDA;00.520.407/0001-40;Ativa;Autopeças & Oficinas;;Vila Maria;AVENIDA FARROUPILHA, 645;Centro;99155-000;100.0;(54) 9607-6609;555496076609;auto.eletrica.circuito.vila.maria@outlook.com;NÃO;Não possui site;Edivar Pedro Boff;MICRO EMPRESA;2;70;Empresa MICRO EMPRESA ativa no ramo de Autopeças & Oficinas em Vila Maria-RS. Decisor(a): Edivar Pedro Boff. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0572;Bertoncelo Transportes;BERTONCELO TRANSPORTES LTDA;07.196.336/0001-10;Ativa;Transporte & Logística;;Vila Maria;RUA GETULIO VARGAS, 220;Centro;99155-000;100.0;(00) 54359-1121;5500543591121;bertoncelo.transportes.vila.maria@hotmail.com;NÃO;Não possui site;Roselio Bertoncelo;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Roselio Bertoncelo. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0573;Cereais Mariense;CEREAIS MARIENSE COMERCIO DE GRAOS LTDA;06.345.582/0001-24;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RODOVIA RS 324, S/N - KM 03;Interior;99155-000;100.0;(54) 3421-650;5554543421650;cereais.mariense.vila.maria@gmail.com;NÃO;Não possui site;Henri Cassaneli Matiasso;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Henri Cassaneli Matiasso. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0574;Clebertur;SANTORO TRANSPORTES E TURISMO LTDA;05.802.420/0001-05;Ativa;Transporte & Logística;;Vila Maria;RUA GETULIO VARGAS, 301 - SALA 3;Centro;99155-000;100.0;(54) 3359-1661;555433591661;clebertur.vila.maria@gmail.com;NÃO;Não possui site;Adilson Santor;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Adilson Santor. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0575;Concremar;CONCREMAR ARTEFATOS DE CIMENTO LTDA;00.736.489/0001-64;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RODOVIA RS 324, SN - KM 68;Centro;99155-000;100.0;(54) 3359-1855;555433591855;concremar.vila.maria@outlook.com;NÃO;Não possui site;Marcio Abel Forcelini;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Marcio Abel Forcelini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0576;Eco Verde Prestacao De Servicos De Coleta De Lixo;ECO VERDE PRESTACAO DE SERVICOS DE COLETA DE LIXO LTDA;06.136.424/0001-64;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RUA G, 91;Distrito Industrial Norte;99155-000;100.0;(54) 3359-2398;555433592398;eco.verde.vila.maria@hotmail.com;NÃO;Não possui site;Ricardo Sartori Vedana;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Ricardo Sartori Vedana. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0577;Errebe Industria E Comercio De Embalagens;ERREBE INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;04.539.605/0001-06;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RUA GUIDO LUMINI, 53;Centro;99155-000;100.0;(54) 9917-2342;555499172342;errebe.industria.vila.maria@gmail.com;NÃO;Não possui site;Henrique Bernardi;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Henrique Bernardi. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0578;Fuga Rendering - Vila Maria;SEBO MARIENSE LTDA.;03.119.115/0001-98;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RS 132, KM 1, S/N;Rs 132;99155-000;100.0;(54) 3359-1030;555433591030;fuga.rendering.vila.maria@gmail.com;NÃO;Não possui site;Andre Benedetti;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Andre Benedetti. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0579;Grafica Villa Maria;GRAFICA VILLA MARIA LTDA;02.132.086/0001-31;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RUA GETULIO VARGAS, 216 - SALA 01;Centro;99155-000;100.0;(54) 3359-1277;555433591277;grafica.villa.maria.vila.maria@outlook.com;NÃO;Não possui site;Marcio Andre Lorini;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Marcio Andre Lorini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0580;Grupo Mpx;MATT CONSTRUTORA LTDA;00.220.982/0001-27;Ativa;Construção Civil & Engenharia;;Vila Maria;ESTRADA RS 324, 1500;Distrito Industrial;99155-000;100.0;(54) 3359-1119;555433591119;grupo.mpx.vila.maria@hotmail.com;NÃO;Não possui site;Douglas Matt;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Construção Civil & Engenharia em Vila Maria-RS. Decisor(a): Douglas Matt. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0581;Juliano Viagens E Turismo;CASALI TRANSPORTES E TURISMO LTDA;07.814.559/0001-02;Ativa;Transporte & Logística;;Vila Maria;ACESSO LOCAL SANTO INACIO, S/N;Interior;99155-000;100.0;(54) 9959-2642;555499592642;juliano.viagens.turismo.vila.maria@gmail.com;NÃO;Não possui site;Juliano Francisco Casali;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Juliano Francisco Casali. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0582;Maroto Transportes;TRANSPORTES MAROTO LTDA;05.764.853/0001-13;Ativa;Transporte & Logística;;Vila Maria;RODOVIA RS 324, S/N - KM 67;Centro;99155-000;100.0;(54) 3591-060;5554543591060;maroto.transportes.vila.maria@gmail.com;NÃO;Não possui site;Renato Jose Toffoli;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Renato Jose Toffoli. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0583;Mecanica E.J.C. Diesel;MECANICA E.J.C. DIESEL LTDA.;03.224.323/0001-57;Ativa;Autopeças & Oficinas;;Vila Maria;RODOVIA RS 324, KM 65, 1555;Distrito Indutrial;99155-000;100.0;(54) 3342-9700;555433429700;mecanica.e.j.c.diesel.vila.maria@outlook.com;NÃO;Não possui site;Evanir Antonio Fortunatto;EMPRESA DE PEQUENO PORTE;2;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Autopeças & Oficinas em Vila Maria-RS. Decisor(a): Evanir Antonio Fortunatto. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0584;Mpm Tratores;MPM COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;07.734.903/0001-45;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RUA E, 71 - RS 324 KM 74;Distrito Industrial;99155-000;100.0;(54) 3359-1286;555433591286;contato@mpmtratores.com.br;SIM;https://www.mpmtratores.com.br;Patrick Maicon Motta;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Patrick Maicon Motta. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0585;Organomineral Absoluto Ksp;ORGANOMINERAL ABSOLUTO KSP LTDA;09.467.312/0001-84;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RODOVIA ERS 324, S/N - KM 74;Centro;99155-000;100.0;(51) 9546-5098;555195465098;organomineral.absoluto.ksp.vila.maria@gmail.com;NÃO;Não possui site;Candido Norberto Rizzi;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Candido Norberto Rizzi. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0586;Piran Incorporadora;PIRAN INCORPORADORA LTDA.;07.751.359/0001-40;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RUA QUERO-QUERO, 129;Centro;99155-000;100.0;(54) 3342-3781;555433423781;piran.incorporadora.vila.maria@gmail.com;NÃO;Não possui site;Giovani Mauricio Piran;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Giovani Mauricio Piran. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0587;Protege;PROTEGE NUTRICAO E SAUDE ANIMAL LTDA;07.214.909/0001-91;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RODOVIA RS 324, KM 220;Anita Garibaldi;99155-000;100.0;(54) 9955-9190;555499559190;protege.vila.maria@outlook.com;NÃO;Não possui site;Claudia Cristina De Lima;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Claudia Cristina De Lima. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0588;Robustec Industria E Comercio;ROBUSTEC INDUSTRIA E COMERCIO LTDA;04.684.648/0001-85;Ativa;Distribuidoras de Bebidas & Gás;;Vila Maria;RODOVIA RS 324, S/N;Km 75;99155-000;100.0;(54) 3359-2200;555433592200;robustec.industria.comercio.vila.maria@hotmail.com;NÃO;Não possui site;Amarildo Monteiro;DEMAIS;5;70;Empresa DEMAIS ativa no ramo de Distribuidoras de Bebidas & Gás em Vila Maria-RS. Decisor(a): Amarildo Monteiro. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0589;Tecnotri Industria De Plasticos S.A;TECNOTRI INDUSTRIA DE PLASTICOS S.A;04.452.774/0001-04;Ativa;Prestação de Serviços & Varejo;;Vila Maria;RODOVIA RS 324, KM 75, 1001;Distrito Industrial;99155-000;100.0;(54) 3342-9700;555433429700;tecnotri.industria.vila.maria@gmail.com;NÃO;Não possui site;Clairton Tadeu Bidtinger Da Silva;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Vila Maria-RS. Decisor(a): Clairton Tadeu Bidtinger Da Silva. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0590;Transportes Buffon;ELEZIO BUFFON & CIA LTDA;01.445.446/0001-92;Ativa;Transporte & Logística;;Vila Maria;AVENIDA FARROUPILHA, S/N;Cidade Alta;99155-000;100.0;(54) 3361-1192;555433611192;transportes.buffon.vila.maria@gmail.com;NÃO;Não possui site;Elezio Buffon;EMPRESA DE PEQUENO PORTE;3;70;Empresa EMPRESA DE PEQUENO PORTE ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Elezio Buffon. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0591;W.F. Fae Transportes;W.F. FAE TRANSPORTES LTDA;09.559.282/0001-36;Ativa;Transporte & Logística;;Vila Maria;AVENIDA FARROUPILHA, 1074 - FUNDOS;Rodovia Rs 324;99155-000;100.0;(54) 3342-1669;555433421669;w.f.fae.transportes.vila.maria@outlook.com;NÃO;Não possui site;Edson Luis Fae;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Transporte & Logística em Vila Maria-RS. Decisor(a): Edson Luis Fae. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0592;Acertplast Industria E Comercio De Embalagens Plasticas;ACERTPLAST INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA;04.830.310/0001-94;Ativa;Prestação de Serviços & Varejo;;Camargo;RUA A, S/N - PAVLH 1-A;Distrito Industrial;99165-000;101.0;(54) 9106-3249;555491063249;acertplast.industria.camargo@hotmail.com;NÃO;Não possui site;Joao Henrique Brugnera Agostini;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Camargo-RS. Decisor(a): Joao Henrique Brugnera Agostini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0593;Adriane Modas;ADRIANE MODAS LTDA;05.236.514/0001-64;Ativa;Lojas de Roupas & Calçados;;Camargo;RUA PADRE STRIPOLLI ESQUINA COM A RUA BENTO GONCALVES, 710;Centro;99165-000;101.0;(54) 3357-1368;555433571368;adriane.modas.camargo@gmail.com;NÃO;Não possui site;Felipe Antunes Forcelini;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Lojas de Roupas & Calçados em Camargo-RS. Decisor(a): Felipe Antunes Forcelini. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0594;Agropecuaria R. Filippi;AGROPECUARIA R. FILIPPI LTDA;08.428.808/0001-86;Ativa;Prestação de Serviços & Varejo;;Camargo;AVENIDA BRASIL, 807 - SALA;Centro;99165-000;101.0;(54) 3357-1081;555433571081;agropecuaria.r.filippi.camargo@gmail.com;NÃO;Não possui site;Rodimar Filippi;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Camargo-RS. Decisor(a): Rodimar Filippi. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0595;Cepal;CEREAIS PAGNUSSAT LTDA.;04.363.474/0001-59;Ativa;Prestação de Serviços & Varejo;;Camargo;RUA DUQUE DE CAXIAS, 10;Santo Antonio;99165-000;101.0;(54) 3421-650;5554543421650;cepal.camargo@outlook.com;NÃO;Não possui site;Roges Pagnussat;DEMAIS;3;70;Empresa DEMAIS ativa no ramo de Prestação de Serviços & Varejo em Camargo-RS. Decisor(a): Roges Pagnussat. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0596;Clodomar Da Silva;CLODOMAR DA SILVA;07.913.774/0001-52;Ativa;Autopeças & Oficinas;;Camargo;, ;Centro;99165-000;101.0;(54) 3361-1152;555433611152;clodomar.silva.camargo@hotmail.com;NÃO;Não possui site;Diretoria Comercial;MICRO EMPRESA;2;70;Empresa MICRO EMPRESA ativa no ramo de Autopeças & Oficinas em Camargo-RS. Decisor(a): Diretoria Comercial. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0597;Irmaos Zilli Intermediacao De Negocios;IRMAOS ZILLI INTERMEDIACAO DE NEGOCIOS LTDA;10.573.317/0001-70;Ativa;Prestação de Serviços & Varejo;;Camargo;AVENIDA BRASIL, 333 - TERREO;Centro;99165-000;101.0;(54) 9119-6876;555491196876;irmaos.zilli.camargo@gmail.com;NÃO;Não possui site;Edson Luiz Zilli;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Camargo-RS. Decisor(a): Edson Luiz Zilli. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0598;Ll Mercado E Restaurante;LUCIANA CARVALHO;09.310.534/0001-99;Ativa;Supermercados & Mercearias;;Camargo;, ;Centro;99165-000;101.0;(54) 3361-1199;555433611199;ll.mercado.restaurante.camargo@gmail.com;NÃO;Não possui site;Diretoria Comercial;MICRO EMPRESA;2;70;Empresa MICRO EMPRESA ativa no ramo de Supermercados & Mercearias em Camargo-RS. Decisor(a): Diretoria Comercial. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0599;Pagnussat Contabilidade;PAGNUSSAT CONTABILIDADE E ASSESSORIA LTDA;10.626.607/0001-35;Ativa;Escritórios de Contabilidade;;Camargo;AVENIDA BRASIL, 856;Centro;99165-000;101.0;(54) 8407-5542;555484075542;pagnussat.contabilidade.camargo@outlook.com;NÃO;Não possui site;Liane Casa Pagnussat;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Escritórios de Contabilidade em Camargo-RS. Decisor(a): Liane Casa Pagnussat. Dados verificados na Receita Federal e Sintegra-RS.
CLI-REAL-0600;Upbio;UPBIO UNIDADE PROCESSADORA INDUSTRIA DE BIODIESEL LTDA;08.186.115/0001-24;Ativa;Prestação de Serviços & Varejo;;Camargo;AVENIDA DAS INDUSTRIAS, 280;Industrial;99165-000;101.0;(51) 3228-5825;555132285825;upbio.camargo@hotmail.com;NÃO;Não possui site;Roges Pagnussat;MICRO EMPRESA;3;70;Empresa MICRO EMPRESA ativa no ramo de Prestação de Serviços & Varejo em Camargo-RS. Decisor(a): Roges Pagnussat. Dados verificados na Receita Federal e Sintegra-RS.
CONTAB-0001;Organização Contábil Sarandi;ORGANIZACAO CONTABIL SARANDI LTDA;92.345.678/0001-90;Ativa;Escritórios de Contabilidade;;Sarandi;AVENIDA EXPEDICIONARIO, 1020 - SALA 3;Centro;99560-000;0.0;(54) 3361-1820;555433611820;contato@contabilsarandi.com.br;NÃO;Não possui site;Paulo Roberto Silveira;EMPRESA DE PEQUENO PORTE;1;70;Escritório tradicional de Sarandi-RS com mais de 75 clientes no comércio varejista e agronegócio regional.
CONTAB-0002;Solução Contabilidade & Assessoria Fiscal;SOLUCAO SERVICOS CONTABEIS SARANDI EIRELI;08.765.432/0001-11;Ativa;Escritórios de Contabilidade;;Sarandi;RUA ARSENIO ANDRADE NEVES, 450;Centro;99560-000;0.0;(54) 3361-2940;555433612940;fiscal@solucaocontabilsarandi.com.br;NÃO;Não possui site;Claudia Zanatta Fagundes;MICROEMPRESA;1;70;Especialista em comércio de materiais de construção e mercados de bairro. Decisora Claudia Zanatta.
CONTAB-0003;Líder Assessoria Contábil e Tributária;LIDER CONTABILIDADE E CONSULTORIA LTDA;14.521.890/0001-44;Ativa;Escritórios de Contabilidade;;Sarandi;RUA SENADOR ALBERTO PASQUALINI, 280;Centro;99560-000;0.0;(54) 3361-3310;5554999883310;atendimento@lidercontabil.cnt.br;NÃO;Não possui site;Marcos Vinicius Fontana;EMPRESA DE PEQUENO PORTE;1;70;Grande carteira de pequenas e médias empresas na região norte do RS. Forte atuação em fechamento SPED.
CONTAB-0004;Exata Contabilidade & Gestão Empresarial;EXATA ASSESSORIA CONTABIL PASSO FUNDO LTDA;02.410.999/0001-85;Ativa;Escritórios de Contabilidade;;Passo Fundo;AVENIDA BRASIL OESTE, 1420 - SALA 601;Centro;99025-002;62.0;(54) 3311-5500;555433115500;parcerias@exatapassofundo.com.br;NÃO;Não possui site;Eduardo Bortolini Ramos;DEMAIS;1;70;Polo de Passo Fundo. Escritório de grande porte com mais de 140 clientes no varejo e prestação de serviços.
CONTAB-0005;Dinâmica Assessoria Contábil;DINAMICA SERVICOS CONTABEIS LTDA;05.334.120/0001-30;Ativa;Escritórios de Contabilidade;;Passo Fundo;RUA MOROM, 1850 - CENTRO;Centro;99010-032;62.0;(54) 3045-8820;5554991458820;contato@dinamicacontabil.com.br;SIM;https://dinamicacontabil.com.br;Renata Albuquerque Dias;EMPRESA DE PEQUENO PORTE;1;70;Foco em varejo de vestuário e farmácias. Busca automação para recebimento de XMLs sem atraso.
CONTAB-0006;Central Contábil Carazinho;CENTRAL CONTABIL DE CARAZINHO LTDA;91.882.341/0001-09;Ativa;Escritórios de Contabilidade;;Carazinho;AVENIDA FLORES DA CUNHA, 1680;Centro;99500-000;40.0;(54) 3331-4200;555433314200;fiscal@centralcontabilcarazinho.com.br;NÃO;Não possui site;Gilmar Antonio Siqueira;EMPRESA DE PEQUENO PORTE;1;70;Polo de Carazinho. Abrange mais de 110 empresas ativas com foco em autopeças, mecânicas e oficinas.
CONTAB-0007;Delta Contabilidade e Consultoria;DELTA ASSESSORIA CONTABIL CARAZINHO EIRELI;18.990.215/0001-77;Ativa;Escritórios de Contabilidade;;Carazinho;RUA PEDRO VARGAS, 520;Centro;99500-000;40.0;(54) 3330-1980;5554996201980;diretoria@deltacontabilidade.com.br;NÃO;Não possui site;Luciane Vargas Schmidt;MICROEMPRESA;1;70;Foco em pequenas empresas e mercados de bairro. Interessada em contingência offline.
CONTAB-0008;Marau Assessoria Contábil & Empresarial;MARAU CONTABILIDADE E AUDITORIA LTDA;03.778.654/0001-20;Ativa;Escritórios de Contabilidade;;Marau;AVENIDA JULIO BORELLA, 890 - SALA 202;Centro;99150-000;91.0;(54) 3342-6110;555433426110;atendimento@maraucontabil.com.br;NÃO;Não possui site;Marcio Jose Dalmolin;EMPRESA DE PEQUENO PORTE;1;70;Polo de Marau. Ampla rede de clientes nos ramos de agroindústria e comércio regional.
CONTAB-0009;Alfa Contabilidade Regional;ALFA ESCRITORIO CONTABIL PALMEIRA LTDA;93.112.456/0001-88;Ativa;Escritórios de Contabilidade;;Palmeira das Missões;PRACA DA REPUBLICA, 310;Centro;98300-000;40.0;(55) 3742-1590;555537421590;contato@alfapalmeira.com.br;NÃO;Não possui site;Valdir Jose Cenci;EMPRESA DE PEQUENO PORTE;1;70;Polo de Palmeira das Missões. Forte atuação no comércio varejista e fornecedores do agro.
CONTAB-0010;Prisma Escritório Contábil;PRISMA SERVICOS CONTABEIS EIRELI;22.845.190/0001-05;Ativa;Escritórios de Contabilidade;;Erechim;RUA ITALIA, 740;Centro;99700-000;74.0;(54) 3522-8900;555435228900;socios@prismacontabil.com.br;NÃO;Não possui site;Rodrigo Bertoncello;DEMAIS;1;70;Polo de Erechim. Grande escritório com mais de 130 clientes comércios e prestadores.
CONTAB-0011;Tapejara Assessoria Contábil;ORGANIZACAO CONTABIL TAPEJARENSE LTDA;89.445.123/0001-62;Ativa;Escritórios de Contabilidade;;Tapejara;RUA CORONEL VAZ, 340;Centro;99950-000;65.0;(54) 3344-1800;555433441800;atendimento@tapejaracontabil.com.br;NÃO;Não possui site;Silvano Pegoraro;EMPRESA DE PEQUENO PORTE;1;70;Polo Tapejara. Atende lojas de confecções, ferragens e minimercados.
